stop_words_removed_qns,tag1
you give integer m n represent 0indexed m x n grid you give 2D integer array guard wall guardsi rowi coli wallsj rowj colj represent position ith guard jth wall respectivelyA guard cell cardinal direction north east south west starting position obstruct wall guard a cell guard guard itreturn number unoccupied cell guard Example 1input m 4 n 6 guard 001123 wall 012214output 7explanation the guard unguarded cell show red green respectively diagramthere total 7 unguarded cell return 7example 2Input m 3 n 3 guard 11 wall 01102112output 4explanation the unguarded cell show green diagramthere total 4 unguarded cell return 4 Constraints1 m n 1052 m n 1051 guardslength wallslength 5 1042 guardslength wallslength m nguardsilength wallsjlength 20 rowi rowj m0 coli colj nAll position guard wall unique,array
you give string number represent positive integer character digitReturn result string remove exactly occurrence digit number value result stre decimal form maximize the test case generate digit occur number example 1input number 123 digit 3output 12explanation there 3 123 after remove 3 result 12example 2input number 1231 digit 1output 231explanation we remove 1 231 remove second 1 123since 231 123 return 231example 3input number 551 digit 5output 51explanation we remove second 5 551both result stre 51 constraints2 numberlength 100number consist digit 1 9digit digit 1 9digit occur number,string
you give integer array card cardsi represent value ith card a pair card match card valuereturn minimum number consecutive card pick pair matching card pick card if impossible matching card return 1 example 1input card 342347output 4explanation we pick card 3423 contain match pair card value 3 note pick card 4234 optimalExample 2input card 1053output 1explanation there way pick set consecutive card contain pair matching card Constraints1 cardslength 1050 cardsi 106,array
give integer array nums integer k p return number distinct subarray k element divisible pTwo array nums1 nums2 say distinct ifthey different length orthere exist index nums1i nums2iA subarray define nonempty contiguous sequence element array Example 1input num 23322 k 2 p 2output 11explanationthe element indice 0 3 4 divisible p 2the 11 distinct subarray k 2 element divisible 2 are2 23 233 2332 3 33 332 3322 32 322 22note subarray 2 3 occur num count oncethe subarray 23322 count 3 element divisible 2example 2input num 1234 k 4 p 1Output 10explanationall element num divisible p 1Also subarray num 4 element divisible 1since subarray distinct total number subarray satisfy constraint 10 constraints1 numslength 2001 numsi p 2001 k numslength Follow upcan solve problem on2 time complexity,array
the appeal string number distinct character find stringfor example appeal abbca 3 3 distinct character b cGiven string s return total appeal substringsa substre contiguous sequence character string Example 1input s abbcaoutput 28explanation the follow substring abbca Substrings length 1 b b c appeal 1 1 1 1 1 respectively the sum 5 Substrings length 2 ab bb bc appeal 2 1 2 2 respectively the sum 7 Substrings length 3 abb bbc bca appeal 2 2 3 respectively the sum 7 Substrings length 4 abbc bbca appeal 3 3 respectively the sum 6 Substrings length 5 abbca appeal 3 the sum 3the total sum 5 7 7 6 3 28example 2input s codeoutput 20explanation the follow substring code Substrings length 1 c o d e appeal 1 1 1 1 respectively the sum 4 Substrings length 2 co od de appeal 2 2 2 respectively the sum 6 Substrings length 3 cod ode appeal 3 3 respectively the sum 6 Substrings length 4 code appeal 4 the sum 4the total sum 4 6 6 4 20 Constraints1 slength 105s consist lowercase english letter,string
you give stre num represent large integer an integer good meet follow conditionsIt substre num length 3it consist unique digitReturn maximum good integer string string integer existsnotea substre contiguous sequence character stringthere lead zeroes num good integer Example 1input num 6777133339output 777explanation there distinct good integer 777 333777 large return 777example 2input num 2300019output 000explanation 000 good integerExample 3input num 42352338output Explanation no substre length 3 consist unique digit therefore good integer Constraints3 numlength 1000num consist digit,string
Alice texte Bob phone the mapping digit letter show figure belowIn order add letter Alice press key corresponding digit times position letter keyfor example add letter s Alice press 7 time similarly add letter k Alice press 5 twiceNote digits 0 1 map letter Alice use themhowever error transmission Bob receive alice text message receive string press key insteadfor example Alice send message bob Bob receive string 2266622given string pressedkey represent string receive Bob return total number possible text message Alice sentsince answer large return modulo 109 7 Example 1input pressedkey 22233output 8explanationthe possible text message Alice send areaaadd abdd badd cdd aaae abe bae ceSince 8 possible message return 8example 2input pressedkey 222222222222222222222222222222222222output 82876089explanationthere 2082876103 possible text message Alice sentsince need return answer modulo 109 7 return 2082876103 109 7 82876089 Constraints1 pressedkeyslength 105pressedkey consist digit 2 9,string
a parenthesis stre nonempty string consist it valid follow condition trueIt it write AB a concatenate B A b valid parenthesis stringsIt write a a valid parenthesis stringYou give m x n matrix parenthese grid a valid parenthesis string path grid path satisfying follow conditionsThe path start upper left cell 0 0the path end bottomright cell m 1 n 1the path move rightthe result parenthesis stre form path validReturn true exist valid parenthesis string path grid otherwise return false example 1input grid output trueexplanation the diagram show possible path form valid parenthesis stringsthe path show result valid parenthesis stre the second path show result valid parenthesis stre note valid parenthesis stre pathsExample 2input grid output falseexplanation the possible path form parenthese string since valid parenthese string return false Constraintsm gridlengthn gridilength1 m n 100gridij,array
the kbeauty integer num define number substring num read string meet follow conditionsIt length kit divisor numGiven integer num k return kbeauty numNoteLeading zero allowed0 divisor valueA substre contiguous sequence character string Example 1input num 240 k 2output 2explanation the follow substring num length k 24 240 24 divisor 240 40 240 40 divisor 240therefore kbeauty 2example 2input num 430043 k 2output 2explanation the follow substring num length k 43 430043 43 divisor 430043 30 430043 30 divisor 430043 00 430043 0 divisor 430043 04 430043 4 divisor 430043 43 430043 43 divisor 430043therefore kbeauty 2 Constraints1 num 1091 k numlength take num string,string
you give 0indexed integer array nums length nnum contain valid split index follow truethe sum 1 element greater equal sum n 1 elementsthere element right that 0 n 1return number valid split num Example 1input num 10487output 2explanation there way split num nonempty part Split num index 0 then 10 sum 10 the second 487 sum 3 since 10 3 0 valid split Split num index 1 then 104 sum 14 the second 87 sum 1 since 14 1 1 valid split Split num index 2 then 1048 sum 6 the second 7 sum 7 since 6 7 2 valid splitthu number valid split num 2example 2input num 2310output 2explanation there valid split num Split num index 1 then 23 sum 5 the second 10 sum 1 since 5 1 1 valid split Split num index 2 then 231 sum 6 the second 0 sum 0 since 6 0 2 valid split constraints2 numslength 105105 numsi 105,array
you give 2D integer array tile tilesi li ri represent tile j range li j ri color whiteYou give integer carpetLen length single carpet place anywhereReturn maximum number white tile cover carpet Example 1input tile 151011121820253032 carpetLen 10output 9explanation Place carpet start tile 10 it cover 9 white tile return 9note place carpet cover 9 white tilesIt show carpet cover 9 white tilesexample 2input tile 101111 carpetLen 2output 2Explanation Place carpet start tile 10 it cover 2 white tile return 2 Constraints1 tileslength 5 104tilesilength 21 li ri 1091 carpetLen 109the tile nonoverlapping,array
the variance string define large difference number occurrence 2 character present string note character sameGiven string s consist lowercase English letter return large variance possible substring sa substre contiguous sequence character string Example 1input s aababbboutput 3explanationall possible variance respective substring list Variance 0 substring aa ab abab aababb ba b bb bbb Variance 1 substring aab aba abb aabab ababb aababbb bab Variance 2 substring aaba ababbb abbb babb Variance 3 substre babbbsince large possible variance 3 return itExample 2input s abcdeoutput 0explanationno letter occur s variance substre 0 Constraints1 slength 104s consist lowercase english letter,array
Alice manage company rent floor build office space Alice decide floor special floor relaxation onlyyou give integer denote Alice rent floor inclusive you give integer array special speciali denote special floor Alice designate relaxationReturn maximum number consecutive floor special floor Example 1Input 2 9 special 46output 3explanation the follow range inclusive consecutive floor special floor 2 3 total 2 floor 5 5 total 1 floor 7 9 total 3 floorstherefore return maximum number 3 floorsexample 2input 6 8 special 768output 0explanation every floor rent special floor return 0 Constraints1 speciallength 1051 speciali 109all value special unique,array
